room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
6079711,461037,Entire home/apt,,2,0.0,,,3.0,710.0,4.0,21.677712,-158.038965,2015-08-18 11:21:40.780232
1440168,4242548,Entire home/apt,,2,53.0,4.5,,3.0,175.0,3.0,21.652015,-158.062323,2015-08-18 11:21:41.308265
1836706,9602448,Entire home/apt,,2,7.0,5.0,2.0,1.0,220.0,5.0,21.637566,-158.044059,2015-08-18 11:21:41.710244
1684552,4582631,Entire home/apt,,2,20.0,4.5,4.0,2.0,150.0,3.0,21.677694,-158.03342,2015-08-18 11:21:42.373337
7300398,38239755,Entire home/apt,,2,0.0,,2.0,1.0,249.0,1.0,21.581137,-158.146972,2015-08-18 11:21:42.504380
1725643,9095046,Entire home/apt,,2,7.0,5.0,4.0,1.0,199.0,3.0,21.593448,-158.099774,2015-08-18 11:21:46.773136
7205526,37729133,Entire home/apt,,2,0.0,,2.0,1.0,160.0,1.0,21.655756,-158.05559,2015-08-18 11:21:47.463064
3773445,19343236,Entire home/apt,,2,1.0,5.0,2.0,1.0,200.0,1.0,21.590175,-158.111171,2015-08-18 11:21:55.125224
3163832,15399797,Entire home/apt,,2,12.0,4.0,3.0,0.0,150.0,1.0,21.669948,-158.044184,2015-08-18 11:21:55.807387
5353096,6929255,Entire home/apt,,2,4.0,4.5,,2.0,219.0,3.0,21.583034,-158.1403,2015-08-18 11:21:56.342494
1726199,9097670,Entire home/apt,,2,0.0,,2.0,1.0,195.0,3.0,21.604759,-158.083644,2015-08-18 11:21:56.472439
6387824,24695894,Entire home/apt,,2,0.0,,,3.0,200.0,1.0,21.576989,-158.158157,2015-08-18 11:22:11.464703
6305667,32799891,Entire home/apt,,2,1.0,5.0,,3.0,350.0,1.0,21.681385,-158.031874,2015-08-18 11:22:12.022779
4424458,9604472,Entire home/apt,,2,18.0,5.0,2.0,0.0,175.0,1.0,21.674436,-158.039785,2015-08-18 11:22:12.154834
330522,1686121,Entire home/apt,,2,27.0,5.0,,4.0,550.0,4.0,21.575871,-158.168916,2015-08-18 11:22:12.432823
